CNES;CODUFMUN;COD_CEP;CPF_CNPJ;PF_PJ;def_pf_pj;NIV_DEP;def_niv_dep;CNPJ_MAN;COD_IR;def_cod_ir;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;VINC_SUS;TPGESTAO;def_tpgestao;ESFERA_A;def_esfera_a;RETENCAO;def_retencao;ATIVIDAD;def_atividad;NATUREZA;def_natureza;CLIENTEL;def_clientel;TP_UNID;def_tp_unid;TURNO_AT;def_turno_at;NIV_HIER;def_niv_hier;TP_PREST;def_tp_prest;CO_BANCO;CO_AGENC;C_CORREN;CONTRATM;DT_PUBLM;CONTRATE;DT_PUBLE;ALVARA;DT_EXPED;ORGEXPED;def_orgexped;AV_ACRED;def_av_acred;CLASAVAL;def_clasaval;DT_ACRED;AV_PNASS;def_av_pnass;DT_PNASS;GESPRG1E;GESPRG1M;GESPRG2E;GESPRG2M;GESPRG4E;GESPRG4M;NIVATE_A;GESPRG3E;GESPRG3M;GESPRG5E;GESPRG5M;GESPRG6E;GESPRG6M;NIVATE_H;QTLEITP1;QTLEITP2;QTLEITP3;LEITHOSP;QTINST01;QTINST02;QTINST03;QTINST04;QTINST05;QTINST06;QTINST07;QTINST08;QTINST09;QTINST10;QTINST11;QTINST12;QTINST13;QTINST14;URGEMERG;QTINST15;QTINST16;QTINST17;QTINST18;QTINST19;QTINST20;QTINST21;QTINST22;QTINST23;QTINST24;QTINST25;QTINST26;QTINST27;QTINST28;QTINST29;QTINST30;ATENDAMB;QTINST31;QTINST32;QTINST33;CENTRCIR;QTINST34;QTINST35;QTINST36;QTINST37;CENTROBS;QTLEIT05;QTLEIT06;QTLEIT07;QTLEIT08;QTLEIT09;QTLEIT19;QTLEIT20;QTLEIT21;QTLEIT22;QTLEIT23;QTLEIT32;QTLEIT34;QTLEIT38;QTLEIT39;QTLEIT40;CENTRNEO;ATENDHOS;SERAP01P;SERAP01T;SERAP02P;SERAP02T;SERAP03P;SERAP03T;SERAP04P;SERAP04T;SERAP05P;SERAP05T;SERAP06P;SERAP06T;SERAP07P;SERAP07T;SERAP08P;SERAP08T;SERAP09P;SERAP09T;SERAP10P;SERAP10T;SERAP11P;SERAP11T;SERAPOIO;RES_BIOL;RES_QUIM;RES_RADI;RES_COMU;COLETRES;COMISS01;COMISS02;COMISS03;COMISS04;COMISS05;COMISS06;COMISS07;COMISS08;COMISS09;COMISS10;COMISS11;COMISS12;COMISSAO;AP01CV01;AP01CV02;AP01CV05;AP01CV06;AP01CV03;AP01CV04;AP02CV01;AP02CV02;AP02CV05;AP02CV06;AP02CV03;AP02CV04;AP03CV01;AP03CV02;AP03CV05;AP03CV06;AP03CV03;AP03CV04;AP04CV01;AP04CV02;AP04CV05;AP04CV06;AP04CV03;AP04CV04;AP05CV01;AP05CV02;AP05CV05;AP05CV06;AP05CV03;AP05CV04;AP06CV01;AP06CV02;AP06CV05;AP06CV06;AP06CV03;AP06CV04;AP07CV01;AP07CV02;AP07CV05;AP07CV06;AP07CV03;AP07CV04;ATEND_PR;DT_ATUAL;COMPETEN;ano_competen;mes_competen;def_competen;mun_MUNNOME;mun_MUNNOMEX;mun_AMAZONIA;mun_FRONTEIRA;mun_CAPITAL;mun_MSAUDCOD;mun_RSAUDCOD;mun_CSAUDCOD;mun_LATITUDE;mun_LONGITUDE;mun_ALTITUDE;mun_AREA;mun_codigo_adotado;uf_SIGLA_UF;uf_CODIGO_UF;uf_NOME_UF;mun_coordenadas
2467682;170210;77823350;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;041/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201902;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467690;170210;77818340;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;036/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201708;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467704;170210;77804970;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;043/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201809;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467720;170210;77804040;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;36;CLINICA/CENTRO DE ESPECIALIDADE;04;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;056/2017;;2;SMS;;;;;;;;;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201804;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467739;170210;77804970;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;034/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201811;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467755;170210;77814320;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;037/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201807;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467763;170210;77824750;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;039/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201812;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467798;170210;77807130;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;035/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201812;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467828;170210;77808100;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;042/2017;;2;SMS;;;;;;;;;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201804;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467836;170210;77827230;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;033/2017;;2;SMS;;;;;;;;;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201812;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2467844;170210;77818680;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;02;CENTRO DE SAUDE/UNIDADE BASICA;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;048/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201812;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2493993;170210;77804030;02548075000137;3;Jurídica;1;Individual;00000000000000;;;;;;;0;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;36;CLINICA/CENTRO DE ESPECIALIDADE;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;001;06386;00000000070335;;;;;598;20120828;2;SMS;;;;;;;;;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201702;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2494027;170210;77803120;26959338000169;3;Jurídica;1;Individual;00000000000000;;;;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;02;Atendimento de demanda referenciada;39;UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO);03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;001;06386;303003;;;;;128/2016;;2;SMS;;;;;;;;;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;201809;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
2494043;170210;77818834;00000000000000;3;Jurídica;3;Mantida;01830793000139;;;02;;;;1;M;MUNICIPAL;;;;;04;Unidade SEM atividade de Ensino;;;03;Atendimento de demanda espontânea e referenciada;50;UNIDADE DE VIGILANCIA EM SAUDE;03;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;99;TIPO DE PRESTADOR NÃO INFORMADO;;;;;;;;055/2017;;2;SMS;;;;;;;;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;201809;201901;2019;01;2019/01;Araguaína;ARAGUAINA;S;N;N;1790;1702;17900;-7.191;-48.207;227;4000.395;170210;TO;17;TOCANTINS;-7.19100,-48.20700
